Name
香港管理專業協會羅柱祥中學中文戲劇學會
戲派
台山商會中學
Hot Stage
港力潮洲會中學
Moron 5
詩正藝壇
謝潔華
前進進戲劇工作坊
高俊耀|（馬來西亞）
鄧正健
鄭綺釵
陳惠儀
吳鳳鳴
梁天尺
陳瑋聰
劉俊謙
周詠恩
李嘉安
方祺端
余依庭
阮漢威
羅文偉
馬嘉裕
黃衍仁
羅穎妍
江田雀
第四原色
馮德君
進劇場
米高．墨非｜（愛爾蘭）
鍾肇熙
紀文舜
李宛虹
李鎮洲
米高．皮舒圖
本．馬格烈
杜光澤
李浩賢
陳緻諾
張偉珊
廖令基
李侖洙|（韓國）
張惠淳
劉銘鏗
彭俊傑
方珈賢
伍綺琪
張志偉
曾淑芬
天虹劇團
曲敏瑜
黃小敏
衛駿輝
陳咏儀
宋洪波
林寶珠
王惠玲
杜詠心
馮綺梅
金儀服裝
錦然攝影沖印
Sun Design
葉紹德
吳立熙
鄺梓煒
吳倩衡
徐奕婕
成博民
沈樂民
黃宇恆
梁子峰
藍嘉穎
尹偉程
爆炸戲棚
艾文
陳恩碩
郭美盈
鍾志榮
關倩儀
霍慧敏
盧頌之
林志超
邱美薇
霍竣暘
蔡錦煒
唐梓燕
賈亦勤
Cabaret Ltd.
劉海晛
何穎詩
林安琪
江詠恩
徐碩朋
呂柏納
馬永齡
Philia Yuen
Dixon Lo
曾中鼎
陳家駿
秦奕翹
陳兆昌
司徒維信
林嘉明
Akira Chan
游錦
房藹琪
關美嫻
梁燕夏|(梁燕飛)
雷霆曲苑
夏蘭英
吳月華
《白龍關》
文劍斐
楊曼詩
《天宮拒情》
冼秋白
梁笑薇
黃偉坤
黃唯肖
《魂會山神廟》
朝陽
《紅葉詩媒》
陳銘英
李翠翠
《對花鞋》
李偉聰
李寶屏
周秋
陳焯榮
李康同
盧洪泰
敬業佈景
深圳雷霆曲苑大樂隊
林粵
陳思韵
龍寶廣告
格詠藍調
李志文
鄧至勇
翁錦雄
陳子健
麥偉倫
魯焯佳
蘇春就
袁浩然
周鵬成
譚達強
香港舞蹈總會
Joseph Go| (法國) (Hip Hop)
Acky| (日本) (Popping)
小四老師| (台灣) (Locking)
BBoy Skim| (韓國) (Breaking)
劉兆銘
60269}} (BCDC)
Mohamed Drissi| (3AMI)
Mandy Petty| (香港演藝學院前講師)
Bboy Bigki
Yip Chan
Louis Pong
ARChing| (SoDance Studio)
Doug.LeeFunk
ViragoCarmen
Mr. Michael Wendt| (國際舞蹈組織主席暨亞太區專員)
丹楓粵劇團
《打金枝》
紫令秋
《紅樓夢之葬花》
任丹楓
《脫阱救裴》
李婉誼
《御苑尋梅惜美人》
李嫣紅
鵲千聲
《西樓錯夢》
周國昌
梁權
潘焯
黃寶萱
蓋世雄
梁非同
香港舞蹈團-外展及教育部
《合兵破曹》
《黛玉歸天》
陳紀婷
《艷曲醉周郎》
馮志芬
莫志勤
袁學慧
郭啟輝
裴駿軒
天馬菁莪粵劇團
胡芝風
張才珍
靈音
譚綺玲
顏翠蘭
李偉圖
丁日月
區淑儀
廣興製作
石俊言
灣仔區議會
李奇峰
唐滌生
瓊花女
盧麗斯
高潤權|(14/1)
何嘉兒
劍生輝粵劇團
文寶森
裘倩儂
陳澤蕾
謝曉瑩
春蕾計劃基金
香港粵劇曲藝協會
《萬惡淫為首》
彭熾權
《帝女花之庵遇》
煒唐
周潔冰
《花染狀元紅之庵堂重會》
陳慧思
《柳毅傳書之龍女洞房》
梁啟康
《趙明誠與李清照之金石緣》
曉毅
《花蕊提人之劫後描容》
《海瑞傳之碎鑾輿》
鄭鳳蓮
顛覆盒子
朱詠琪
李慧心
吳紹熙
李泳蓮
羅詠珊
方良兆
李志慧
何婉瑤
ABA Productions
Angelita Li
Rick Lau
Margaret Cheung
陳廣揚
Tony Taylor
伍宇烈
香港舞蹈聯會
iStage
劉浩翔
李國威
魯文傑
高繼祥
葉榮煌
馮志佑
黃兆輝
葉家璇
鄭至芝
劉銘鏗|(神父)
Frankie Ho
巫嘉敏
蔡忠廉
曾慧筠
楊國明
廖詩韋
Shirley Lee
Zee Li
黃碧芬
黎辛城
陳晏彰
麥家儀
程乙芳
香港戲劇創作室
潘詩韻
鄧耀銘
曾文通
林俊浩
李頊珩
李穎蕾
譚玉婷
陳嘉英
陳美珊
張素宜
鄭文榮
秦紹良
舞台戲藝團
A. Kwok
馮小西
何潁怡
蕭新泉
王君傑
陳祖| Joe Chan
馮小珊| Phoebe Fung
馮小西| Koch Fung
何穎怡| Clara Ho
郭麗敏| Angle Kwok
關珮茵| Ruby Kwan
yepbyKoch
羅兆鏵@iLight Production
連乙峰|Eddie Lin
yep by Koch|@馮小西
林昭偉|Jovi Lam
Beverly Skin
iLight Production
火滾湯鍋肥牛專門店
art-mate
低俗頻道
Walter Makeup
Private Structure
Less More Studio
朱螢姿
溫淑鈞
胡偉程
保良局
劇場方程式
徐慰珊
盧宜敬
謝啟暘
鍾奕俊
張金儀
曾于倩
陳希駿
陳子聰
Firdaus Bibi
葉浩文
吳勵纓
Bibi Aiysha Siddiqa
關健輝
黃潔芬
王惠康
徐婉儀
Ashah Ahmed
Khan Sabahat Jamroz
Shanzeen Shahzad
Sharza Shahzad
余健綱
管慧欣
陳永鍵
林曉晴
梁健森
陳宛兒
香蕉奶
香港中樂團
中英劇團
張志敏
蘇善誼
楊瑩映
邢灝
林育仙
盧智燊
鄰舍輔導會
陳俊瑋
廖月敏
盧敬燊
陸慧珊
DoughBoy
張偉樂|(二胡)
鄭陽|(小提琴)
方珈賢|@iLight Production Ltd.
香港話劇團
懷爾德| Thornton Wilder（美國）
米高．史釗活| Michael Stewart（美國）
謝利．荷曼| Jerry Herman（美國）
陳敢權
羅敏莊
林澤群
張雅麗
鄭君熾
張紫琪
劉守正
郭靜雯
王維
文瑞興
高翰文
陳煦莉
辛偉強
邱廷輝
凌文龍
陳寶欣
曹德寶
霍嘉頴
黃思豐
何翠彤
鄺欣樂
梁翠瑩
李朗軒
呂沅蔚
麥沛恆
黃安妮
黃晶華
陳健迅
何穗盈
林燕婷
麥智鈞
唐曉楓
黃安婷
陳文剛
謝漢文
孔奕佳
黃華豐
黃逸君
譚嘉儀
陳焯華
袁卓華
李善安
黃慧慈
黃宇恒
馮展龍
張正和
林翠群
程凱雯
英皇娛樂
楊受成
毛俊輝
梁李少霞
莊梅岩
張叔平
高世章
馮貽柏
黃潔釵
麥凱欣
梁家輝
劉嘉玲
謝君豪
利永錫
苗金鳳
鄧健泓
盧俊豪
袁富華
黃呈欣
馬沛詩
陳嘉靜
劉亭君
林薇薇
彭佩嵐
王嘉慧
曾曉丹
陳卓汶
黃晶明
鄧麗薇
陳小東
賈澤麟
伍仲偉
陳健豪
盧韋霖
方俊杰
陳寶愉
賴妙芝
劉美華
陳健恆
Herman Law
呂鳳珊
陳明朗
李志清
黃志偉
黃新滿
林恩滇
陳
明日藝術教育機構
王添強
劉寶軒
何月桂
鄧鳳鳴
蕃茄
戴俊笙
林其欣
溫梁詠裳
司徒翠英
潘國權
丹尼滴藍| Danny Dylan
徐月玲
唐宏傑
丹尼滴藍
Leo Ip
Chan Sze
Kit Wong
Angela Ho
VO Ho
Owen Fung
深水埗區議會社區事務委員會， 深水埗民政事務處， 深水埗文藝協會
鄭木林， 盧應銘， 鄭寶康
范錦平
《庵堂重會》
謝國璋， 王潔清
《李後主歸天》
羅若梅， 吳思明
《回十八》
冼秋白， 陳秀麗
《血濺未央宮》
梁燕萍， 玉玲瓏
《白龍關(上) 》
謝國璋， 温玉梅， 江曉飛
《白龍關(下) 》
宋洪波， 梁燕飛
新藝舞台製作
藍天佑， 鄭雅琪
《猴王鬧天宮》
許蓓曲藝會
許蓓
李鈺雲
葉嘉麗
余碧玉
《潞安州》
鄧健洲
杜文傑
李一健
敬業佈景製作公司
汶影製作公司
《紅菱巧破無頭案之對花鞋》
璞羽田
沐曉怡
《隋宮十載菱花夢》
林映彤
張宜年
莫凝詩
龍群軒
張春媚
文菀瑩
梁慶堃
香港體育舞蹈總會
莫志強
何天虹
黎裕財
林秋霞
嚴偉德
劉琪穎
徐劍雄
鄭卓翹
陳子榮
張佳梅
蘇志恆
武若杉
清韻樂苑
陳少棠
李鳳聲
溫泉
伍木蘭
麥惠文
彭愛華
《三年一哭二郎橋之私會》
張勵常
《白兔會之憐才贈錦》
藝晉笙
《八角紫金盤》
關婉森
何潤儀
黃緲詩
汶影制作
神鷹娛樂製作
新藝公司
清麗明苑
藝悅藝坊
陳靖
《情滿桃花渡》
藝青雲
鄭美萍
許華弟
敬業舞臺
徐子郎
林瑋婷
高潤權|(21/1)
高永熙|(20/1)
高潤鴻|(21/1)
彭錦信(20/1)
玉荷曲藝社
《蝶影紅梨記之窺醉》
鍾小玲， 許玉荷
《羣英會之小宴》
何少玲， 楊金玉
《白龍關 下卷》
《搞纓會下卷》
高綺雲， 梁燕飛
《穆桂英招親》
王志良， 譚蘭燕
《拜月記之搶傘》
李偉聰， 林穎施
煌平製作
郭益貞
香港青苗粵劇團
藍天佑
阮德鏘
鄭瑞華
龍飛制作
江彩粵劇團
陳肖嬋
李江林
鄭衛國
陳榮貴
黃志光
金儀戲劇服裝有限公司
廣興舞台佈景製作公司
振興粵劇學院(屯門分會)
《白蛇傳之大斷橋》
陳淑蓮
《牡安亭驚夢之幽媾》
黃婉兒
《斬經堂之殺忠妻》
宋錦成
蔡嘉權
鄧子琪
賽馬會創意藝術中心
馮世權
林慶麟
尹嘉豪
陳卓文
戴穎
司徒培傑
溫美欣
胡嘉琪
葉智傑
軒仔
榮仔
小強
Sandy Ip
Florence Ken
林敬峰
文子俊
Jun Watanbe
黃曉昕
曾勺玲
林希彤
吳振邦
梁玉玲
梁俊俐
陳子文
梁紫琪
溫倩蘅
楊清儀
Pop Theatre
大衛．馬麥| (David Mamet)
張薇
陳永泉
鄺秀嫻
黎瑩影
區永東
陳永光
社區劇場
羅松堅
Edward Albee
黎翠珍
呂志剛
鄧鳳儀
鄭融婷
鄧晉傑
林靄彤
朱柏謙
周家輝
鍾濠全
韋樂彤
李樂峰
黃子軒
陳浩南
余逢傑
何潔瑩
Akira Chan Stylist Make Up
梁澤宇| Alife Leung
Yankov Studio
楚城文化
林耀威
莫乃元
吳劍霞
周玉臨
Brain
車正軒
劉國基
鍾曜康
陳嘉愉
黃鈺華
高潤權|(22/1)
宋鍔
鄭詠梅
影話戲
羅靜雯
麥盈湘
趙健
袁曉珊
葉珈顯
曾俊輝
梁偉傑
葉嘉茵
李俊良
老潔茵
梁偉光
梁斯程
孫惠芳
黃清俊
丁美森
單福誠
林芷賢
陳寶華
楊秀卓
盧韻淇
張力行
崔婉芬
何世亨
陳家濠
蘇志友@Freelancer Production
溫新康
盧琪茵
黃德燕
Sandy Image
余嘉然
伍慧瑜
Toni Chan
磐石協會關愛成長路
高正安
無言天地劇團
Amy Tam
Hazel Delfina Chang
小水點舞蹈團
米雪爾舞藝坊
非常林奕華
林奕華
徐硯美
黎肇輝
許文煖
楊照
嚴壽山
鍾維新
陳家彤
陳健德
魏曉容
蘇威嘉
黃宇琳
李羿璇
蔡珮玲
陳米記| CHENMIJI
郭家賜
陳建騏
鍾澤明
江遠帆
莊謹銘
劉振祥
Thomson Ho
鈴鹿玉鈴
盛鑑
王宏元
劉嘉騏
戴旻學
彭浩秦
莫子儀
黃健瑋
黃俊傑
時一修
翁書強
王捷仟
葉麗嘉
王肇陽
周姮吟
朱宏章
韋禮安
創作統籌
李沂洛
香港舞蹈團
香港舞蹈團外展及教育部
楊雲濤
謝茵
御玲瓏粵劇團
人之初
御東昇
御玲瓏
勞雲龍
岑翠紅
東凌
黃肇生
藝聲服裝
楊振業
ImprovAsia
Paprika Studio
胡境陽
吳偉碩
蔡運華
邱頌偉
譚家敏
岩井 remu
潘燚森
羅文姬
劉子斌
梁鴻略
洪雅林
李思晶
賀富龍
鄭偉權
郭健超
香港耆康老人福利會荃灣長者地區中心
雋藝劇社
《氣由吸呼來》
曾浩鋒
陳智謙
劉兆康
黃峻傑|（以上為「一舖清唱」成員）
陳慖頴
鄭淑玲
馮泊倫
梁頌珩|（以上為太古坊上班族）
梁敏慧
李家輝
李貝寧
蕭沛雯
辛潔芝
翁民楓
《歡天囍地》
羅廸妮
黃詠兒
葉展鵬|（以上為太古坊上班族）
Gravity Ballet Hong Kong
International Capoeira Society
朱鳳嫻
黃樹輝
馮蔚衡
雷思蘭
溫玉茹
岑君宜
馮志坤
周志輝
宋本浩
郭穎東
陳嬌
歐陽駿
梁寶榮
賴玉珍
賴曉珊
彭婉怡
張家榮
鄺天恩
黃詩韻
陳嘉玲
葉晴欣
林菁
顏尊歷
洪佩珊
吳嘉雯
張凱泓
劉佩茹
黃敏蕊
劉朮頤
李頌雯
溫雅斯
彭善紋
王雪燕
魯氏美術製作有限公司
Henry Wong
Carmen So
Deep Worksho
潘一帆
Sirio Dance Studio Boutique
香港撒瑪利亞防止自殺會
蒲窩青少年中心
Fishball
Jetty
Red Foru
Bigki|(Hong Kong)
JunJun|(China)
Astro|(Macau)
Tiga
Karo
杜韋秀明
梁智仁
梁心怡
Schoolofhiphop HK
協青社
東區區議會經濟及文化事務委員會
#決賽評判The King/The Queen 排舞項目
Shan.S |(USA)
BBoy Kazuhiro |(Japan)
Nike |(Taiwan)
60269}} (Hong Kong)
Angela |(Hong Kong)
Ar Ching |(Hong Kong)
#決賽評判The King/The Queen Battle項目
#初賽評判The King/The Queen 排舞項目 -
Future |(USA / Elements of Freedom)
Popper 88|(JamCity)
沙田新聲曲藝社
李景和
馮錦漢
李君池
深圳新聲藝苑大樂隊
潘卓明
蔡馥芬
明者廣告
汶影公司
新藝舞台
邱惠珠
康馨婦女會
頌春秋曲藝社
廖主席
李春元
李騰蛟
陸陽杰
盧氏影音
敬業舞臺製作
梁志堅
李秋元
區錦華
愛心傳送
陳笑風
賀夢梨
林錦屏
崔德鑾
李慧東
卓歐靜美
陳惠芳
鐘錦容
《宋江怒殺閻婆惜》
黎駿聲
官陳紅錦
白雲龍
潘國榮
李寧
羅永明
郭碧
欣碧暉
何榮婉
史太龍
荃灣區議會文娛康樂及體育委員會活動工作小組
正音藝苑曲社
《夢會太湖》
蔡蔚珊
林芯菱
黃德正
魏郁
W創作社
黃智龍
曾浩賢
湯駿業
司徒慧焯
邵偉敏
楊子欣
余岱羚
夏恩蓓
陳嘉儀
張詠婷
李藍施
陳溥堃
Kent Fok|@tn PEACOCK
Simon C
Alan Ng
Jo Lam
Kenki Lau|@Queen's PI
Angus Lee
奔向未來文化交流協會
香港城巿合唱團
北京縱貫綫文化有限公司
莫亞多何蒂
約翰麥考根
比爾威蘭
Blunderbus Theatre Company|（UK）
Bill Davies
David Melling
Edward Way
Alex Rivers
Danyl Hendrix
Frank Goodhind
Lisa Kelly
Simon Sanchez
鸞浩笙， 劉飛霞
《觀柳還琴》
謝國璋， 周潔冰
龍貫天， 陳慧思
《雙仙拜月亭》
吳文達
鍾少瓊
Pei Pei Production Co.
原子惠
上海崑劇團
岳美緹
黎安
張靜嫻
羅晨雪
東邊舞蹈團
余仁華
李咏靜
馬師雅
林波
廖向民
岑智頤
鄺雅麗
羅創業
周鏡福
盛世天戲劇團
焦媛實驗劇團
沙葉新
焦媛
《樓台會》
鄭釗銅
鄺志賢
陳月桂
鄭錦峰
林滿輝
麗達公司
戲劇川流
陳啟邦
盧可恩
集體創作
盧家豪
黃浩賢
黎安之
陳奕群
黃曉頴
黎穎珊
陳婉婷
勞彥俊
黃曉朗
黃子洋
BILLS TIN
神暉
嚴俊彥
陳浠媛
黃喜露
吳君輝
香港遊樂場協會， 睦鄰力量
梁偉權
楚雲玉，林敏如
魏家明
余世裕
周筱筠， 梁國安， 莫兆輝， 林明輝， 葉要蓮， 黃燕萍， 黃寶球， 蔡龍川， 岑世彥
李艷玲
新藝製作公司
香港郭汾陽崇德總會有限公司
香港新天藝潮劇團(揭陽青年潮劇團)
太古地產
一舖清唱
劉榮豐
東區文藝協進會有限公司
《西廂記遊殿》
張銘榮
《琵琶記掃松》
計鎮華
胡剛
《義俠記挑簾裁衣》
劉異龍
梁谷音
《金雀記喬醋》
蔡正仁
流星粵劇團
梅曉峰
蔡美娟
可見一文
藝穗默劇實驗室
亞洲青少年芭蕾舞團
艷陽天粵劇坊
廖康華
康華
劍英
文禮星
陳志江
廖儒安
香港戲劇工程
登峯曲藝社
朱華嬌
《傻仔洞房》
黃永傑， 黎穎詩
張詠， 林子青
梁日德
名唱家大樂隊
神鷹劇藝社
深圳粵劇團
倪健
黎慶源
李活
梁健忠
麥嘉
王永歧
李春跃
蘇富強
邱璐璐
陳公馳
楊作霖
黃永傑
吳思明
胡紫雯
徐偉
盧德文
謝卓餘
植伯根
譚圓圓
曾耀榮
黃慰
黃立紅
曾凡杰
林展波
藍玲
肖平
徐毅
徐章貴
黃偉新
梁華忠
陳偉基
劉國忠
黃學明
王榮
關寧
方外無式
陳秄沁
薛海暉
張學良
Wilz Wong
陳焯威
甄泳然
倪嘉偉
梁家銘
蕭黛雯
方惠星
Alfie Leung
VOW Production
黑目鳥劇團
鄧世昌
朱栢康
郭翠怡
楊偉倫，邱頌偉，周潁榆，莫嫣
莊曉庭
范文恩
陳沛熙
《雌狂辦公室》
黃峻傑
曾浩鋒|（以上為「一舖清唱」成員）
蔡苡筠
彭凱源
唐家明
葉蔚文|（以上為太古坊上班族）
《再見杜蘭朵》
陳德忠
陳穎妮
周佩琪
張芷齡
鍾韶瀠
何詠儀
何詠恩
李宙熹
李敏婷
羅穎超
馬婉晴
吳卓姿
岑皓欣
鄧展鴻
曾家雋
衛家其
王詩雨
黃嘉媛
黃英傑
黃洛騫
黃慧敏
楊莫非
邱允淳|（以上為太古坊上班族）
Room 9 Dance Theatre
李健偉
黃振邦|*
羅瑞麟 |@iLight Production Ltd.
梁澤宇
譚威權
#*蒙城市當代舞蹈團批准參與演出
Betty Paige Flamenco
Bettypaige
Deborah Jouin
Sabrina Shum
Bernard
結界達人
春天實驗劇團
高志森
楊英偉
李紫昕
周麗欣
黃靖程
李耀祺
柳沛康
陳景鴻
陳會寧
鄺瑩瑩
彭思泰
王嘉翊
林靜影
陳寶英
柳文興
陳紀均
羅穎賢
余碧艷|*
陳俊
梅卓燕
熊德敏
賴文慧
黎Dee
李峯 |*
鄧煒培
盧宜均
#*承蒙香港演藝學院批准參與製作
BHT Theatre
胡俊謙
廖淑芬
余翰廷
馮幸詩
陳湛文
趙宇騫
郭偉文
馮舒凝
甄麗嫦
任碧琪
林芷君
香港梨園舞台
《白蛇傳之斷橋》
吳美英
《十奏嚴嵩之打嵩》
《黛玉離魂》
南鳳
林子青
《文姬歸漢》
《三夕恩情廿載仇》
《章台柳之賣箭》
劇場空間
Marc Camoletti
勞敏心
溫廸倫
余振球
陳淑儀
鄭嘉俊
伍潔茵
鄧慧詩
布韻婷
劉穎途
陳慧仙
劉漢華
蕭沛欣
張美孚
謝惠棓
戈貞
馮慧文
任永騫
林健峰
北區文藝協進會
北區文藝協進會北區青年劇社
郭寶崑
蔡錫昌
莊芍宜
何晴煒
吳媛婷
李泳珊
李雪瑤
張雅詩
曹雯敏
莫偉強
黃尹鈴
黃靄然
楊昊晴
溫芷琦
練家妙
黎佩枝
蕭駿鴻
簡曉欣
蘇詠欣
鄒倩怡
鄧嘉鑫
廖卓良
陳鈞鍵
陳春玲
黃穎文
莊芍琳
李衛民
Bills Tin
胡民輝
溫皓政
蕭景豪
Wisely Chan
蘇文傑
#（演員及舞台助理全為北區青年）
香港神託會
香港退休男士服務
金毅娛樂製作有限公司
許恩海
吳天慧
陳春曉
李颸翀
許柏如
李培盛
鄺紫煌
沈柏銓
陳詩敏
Key|@KEY_Theatre
香港兆基創意書院
馮美華|(獨立文化藝術工作者)
陳凱|(舞蹈藝術家)
蔡世豪|(跨媒體創作人)
陳偉洛
張欣
蔡梓麟
蔡雨田
霍泳棋
許穎雯
林煒婷
蕭子聰
譚愷澄
鄧佩珊
鄧詠晴
胡燿彬
陳洋
程曉霖
朱子睿
馮顯峰
梁嘉文
鄧志朗
鄧樂瑤
袁菱紫 |(排名以英文姓氏次序排列)
朱穗明
張浩然
賴詠珊
符嘉晉
一舊飯團
林珍真
香港芭蕾舞團
娜泰莉維亞
普契尼
張思園
李嘉博
30pm)
劉苗苗
李林
劉昱瑶
魏巍
比爾海克
李樹生
麥國輝
香港善導會
《焚香記之義責王魁》
詹浩輝
《摘纓會之退玉環》
意珩
基督教香港信義會青少年中央服務
基督教香港信義會香港青年才藝學院
香港南國粵劇團
《拉朗配之搶笛》
《李後主之私會》
《大斷橋》
《鐵馬銀婚》
《拾釵結緣》
香港青年協會賽馬會天悅青年空間
協青社嘻哈學校
LockDaHell
#新手組別
小神|(Taiwan)，Lokman|(5Lock / DanceKingdom)，Ramy|(Lock Da Hell)
#非locker公開組別
小神|(Taiwan)，Carter|(Lock Da Hell)，Monster Kei|(Lock Da Hell)
Michael
Jon Drops Reid
Joey Kan
Karl Olivier Dyzee Alba
《十奏嚴嵩之寫表》
《花田八喜之棧會》
《無情寶劍有情天之過營》
《梟雄虎將美人威之誅臣諫君》
《蠻漢刁妻之妙計救夫》
汶聲劇團
吳思穎
黎子樂
劉天祟
李靖悠
石見一文
深水埗區議會社區事務委員會
深水埗民政事務處
深水埗文藝協會
黃綺雯
鄭來林
盧應銘
鄭寶康
何家耀
雯藝軒青少年粵劇曲藝團
深水埗青少年粵劇培訓計劃學員
余中允
曾傲貽
《山伯臨終》
何梓銘
《百花賀壽》
盧翊藍
張文珊
《牡丹亭》(彩唱)
姚懿津
《花好月圓》
羅婧文
《穆桂英掛師》
李皓皚
蔡寶賢
《殘夜泣箋》
黃衍智
楊健略
蕭婉儀
孔健樂
李恩志
陳裔慶
連散安
香港體育舞蹈總會屬下社區體育會
聯合舞蹈協會
史異生
海錦雄
張淑筠
王翠雯
衛焯樂
劉壽培
香港演藝學院戲劇學院
柯嘉琪
鄭傳軍
林偉源
陳志權
張瑋師
林宛珊
黃凱詩
施淑婷
李灝泓
高棋炘
莫家欣
張蔓姿
陳頴璇
麥智樂
嚴鉅乾
丁彤欣
黃子澄
戴采倩
何香怡
薛卓朗|教授
駱麗而
香港中文大學藝術行政主任辦公室
Shax Theatre Group
蔡淑芬
溫昊翁
李潤祺
何遠東
李趣慧
隆藹宜
楊苑洪
黃錠江
馮兆珊
黃翠儀
李婉嫻
陳得永
張武孝|（大AL）
鄧瑞霞
李永雄
李淑明
胡文輝
呂琼珍
林嘉莉
陳澤君
生活創作
九龍區老人福利康樂聯會
九龍城區議會
